Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Order Time
246210,Flatscreen TV,1,300,2019-08-02,"964 4th St, New York City, NY 10001",09:41:00 AM
246211,Lightning Charging Cable,1,14.95,2019-08-17,"253 Pine St, Los Angeles, CA 90001",07:29:00 PM
246212,USB-C Charging Cable,1,11.95,2019-08-26,"484 West St, San Francisco, CA 94016",09:59:00 AM
246213,Lightning Charging Cable,1,14.95,2019-08-30,"853 Meadow St, Seattle, WA 98101",10:25:00 AM
246214,Macbook Pro Laptop,1,1700,2019-08-16,"216 Lincoln St, Austin, TX 73301",02:31:00 PM
246215,Bose SoundSport Headphones,1,99.99,2019-08-25,"43 Cedar St, San Francisco, CA 94016",05:48:00 AM
246216,Bose SoundSport Headphones,1,99.99,2019-08-28,"35 5th St, San Francisco, CA 94016",01:42:00 PM
246217,USB-C Charging Cable,1,11.95,2019-08-13,"126 Sunset St, Portland, OR 97035",12:07:00 PM
246218,AA Batteries (4-pack),1,3.84,2019-08-19,"866 Walnut St, Seattle, WA 98101",01:22:00 PM
246219,Bose SoundSport Headphones,1,99.99,2019-08-15,"889 Washington St, San Francisco, CA 94016",09:11:00 PM
246220,Lightning Charging Cable,1,14.95,2019-08-15,"524 Madison St, San Francisco, CA 94016",10:22:00 AM
246221,Apple Airpods Headphones,1,150,2019-08-05,"56 Maple St, Atlanta, GA 30301",12:12:00 PM
246222,Lightning Charging Cable,1,14.95,2019-08-09,"67 4th St, San Francisco, CA 94016",03:05:00 PM
246223,Bose SoundSport Headphones,1,99.99,2019-08-14,"69 Walnut St, San Francisco, CA 94016",10:21:00 PM
246224,AAA Batteries (4-pack),1,2.99,2019-08-14,"743 West St, Dallas, TX 75001",12:06:00 AM
246225,Lightning Charging Cable,1,14.95,2019-08-16,"710 Walnut St, Los Angeles, CA 90001",10:06:00 PM
246226,Lightning Charging Cable,1,14.95,2019-08-04,"918 1st St, San Francisco, CA 94016",10:21:00 AM
246227,27in 4K Gaming Monitor,1,389.99,2019-08-18,"333 14th St, New York City, NY 10001",03:04:00 PM
246228,USB-C Charging Cable,1,11.95,2019-08-07,"661 6th St, Seattle, WA 98101",02:15:00 PM
246229,Lightning Charging Cable,1,14.95,2019-08-03,"121 Dogwood St, Boston, MA 02215",10:12:00 PM
246230,27in FHD Monitor,1,149.99,2019-08-17,"314 Chestnut St, San Francisco, CA 94016",11:50:00 AM
246231,AAA Batteries (4-pack),1,2.99,2019-08-14,"111 Cedar St, New York City, NY 10001",03:57:00 PM
246232,AAA Batteries (4-pack),1,2.99,2019-08-10,"692 1st St, San Francisco, CA 94016",05:43:00 PM
246233,AA Batteries (4-pack),3,3.84,2019-08-24,"857 10th St, Portland, ME 04101",12:38:00 PM
246234,USB-C Charging Cable,2,11.95,2019-08-26,"83 Dogwood St, Boston, MA 02215",09:46:00 AM
246235,34in Ultrawide Monitor,1,379.99,2019-08-25,"296 1st St, Boston, MA 02215",03:59:00 PM
246236,Apple Airpods Headphones,1,150,2019-08-01,"381 4th St, Los Angeles, CA 90001",03:18:00 PM
246237,34in Ultrawide Monitor,1,379.99,2019-08-09,"312 Willow St, Boston, MA 02215",11:29:00 AM
246238,Apple Airpods Headphones,1,150,2019-08-11,"8 Main St, Atlanta, GA 30301",06:44:00 PM
246239,Lightning Charging Cable,1,14.95,2019-08-13,"753 7th St, Boston, MA 02215",02:50:00 PM
246240,Apple Airpods Headphones,1,150,2019-08-11,"29 Lakeview St, Austin, TX 73301",12:35:00 PM
246241,AA Batteries (4-pack),1,3.84,2019-08-13,"747 Cherry St, Dallas, TX 75001",08:52:00 PM
246242,AA Batteries (4-pack),1,3.84,2019-08-15,"894 14th St, Atlanta, GA 30301",06:03:00 PM
246243,USB-C Charging Cable,1,11.95,2019-08-27,"884 Jackson St, New York City, NY 10001",12:24:00 AM
246244,34in Ultrawide Monitor,1,379.99,2019-08-23,"859 Ridge St, Austin, TX 73301",06:30:00 PM
246245,Macbook Pro Laptop,1,1700,2019-08-26,"611 Church St, San Francisco, CA 94016",10:05:00 AM
246246,Lightning Charging Cable,1,14.95,2019-08-12,"334 West St, New York City, NY 10001",05:44:00 AM
246247,27in 4K Gaming Monitor,1,389.99,2019-08-24,"205 River St, Los Angeles, CA 90001",03:02:00 PM
246248,AAA Batteries (4-pack),2,2.99,2019-08-11,"283 Forest St, San Francisco, CA 94016",07:38:00 PM
246248,USB-C Charging Cable,1,11.95,2019-08-11,"283 Forest St, San Francisco, CA 94016",07:38:00 PM
246249,ThinkPad Laptop,1,999.99,2019-08-17,"423 Willow St, San Francisco, CA 94016",12:55:00 PM
246250,USB-C Charging Cable,1,11.95,2019-08-09,"248 Willow St, Los Angeles, CA 90001",11:53:00 AM
246251,USB-C Charging Cable,1,11.95,2019-08-17,"550 Adams St, Boston, MA 02215",01:04:00 PM
246252,Apple Airpods Headphones,1,150,2019-08-18,"345 Maple St, New York City, NY 10001",02:19:00 PM
246253,Wired Headphones,1,11.99,2019-08-06,"392 Jefferson St, New York City, NY 10001",08:39:00 AM
246254,Lightning Charging Cable,1,14.95,2019-08-17,"768 Lakeview St, Portland, ME 04101",04:44:00 PM
246255,20in Monitor,1,109.99,2019-08-12,"270 Jackson St, San Francisco, CA 94016",01:32:00 PM
246256,AA Batteries (4-pack),2,3.84,2019-08-19,"707 Forest St, San Francisco, CA 94016",11:14:00 AM
246257,AAA Batteries (4-pack),1,2.99,2019-08-15,"868 River St, Atlanta, GA 30301",09:04:00 PM
246258,Flatscreen TV,1,300,2019-08-26,"182 Jackson St, Seattle, WA 98101",05:08:00 PM
246259,AAA Batteries (4-pack),1,2.99,2019-08-25,"181 Wilson St, San Francisco, CA 94016",07:21:00 PM
246260,Macbook Pro Laptop,1,1700,2019-08-11,"282 Walnut St, Boston, MA 02215",06:20:00 PM
246261,Wired Headphones,1,11.99,2019-08-16,"635 Main St, Portland, OR 97035",05:37:00 PM
246262,Wired Headphones,1,11.99,2019-08-13,"907 10th St, San Francisco, CA 94016",04:57:00 PM
246262,USB-C Charging Cable,1,11.95,2019-08-13,"907 10th St, San Francisco, CA 94016",04:57:00 PM
246263,USB-C Charging Cable,1,11.95,2019-08-07,"85 Jackson St, Seattle, WA 98101",01:49:00 PM
246264,Bose SoundSport Headphones,1,99.99,2019-08-24,"533 Dogwood St, San Francisco, CA 94016",11:36:00 AM
246265,AAA Batteries (4-pack),1,2.99,2019-08-25,"760 Walnut St, Portland, OR 97035",03:41:00 PM
246266,AA Batteries (4-pack),2,3.84,2019-08-14,"700 Spruce St, New York City, NY 10001",06:18:00 PM
246267,Wired Headphones,1,11.99,2019-08-01,"56 West St, Boston, MA 02215",12:13:00 PM
246268,27in 4K Gaming Monitor,1,389.99,2019-08-24,"960 Jefferson St, Dallas, TX 75001",01:33:00 PM
246269,AAA Batteries (4-pack),1,2.99,2019-08-27,"731 Wilson St, Los Angeles, CA 90001",10:32:00 PM
246270,Lightning Charging Cable,1,14.95,2019-08-20,"727 Forest St, New York City, NY 10001",01:22:00 PM
246271,Google Phone,1,600,2019-08-06,"637 Wilson St, Los Angeles, CA 90001",08:44:00 PM
246272,Macbook Pro Laptop,1,1700,2019-08-28,"746 Pine St, New York City, NY 10001",09:16:00 PM
246273,Lightning Charging Cable,1,14.95,2019-08-16,"638 9th St, New York City, NY 10001",10:12:00 AM
246274,AA Batteries (4-pack),1,3.84,2019-08-29,"262 North St, San Francisco, CA 94016",04:05:00 PM
246275,Lightning Charging Cable,1,14.95,2019-08-26,"491 Lake St, San Francisco, CA 94016",12:17:00 AM
246276,AA Batteries (4-pack),1,3.84,2019-08-15,"7 Lake St, Atlanta, GA 30301",07:03:00 PM
246277,Lightning Charging Cable,1,14.95,2019-08-07,"929 Wilson St, Portland, OR 97035",11:02:00 AM
246278,27in FHD Monitor,1,149.99,2019-08-08,"951 Wilson St, Austin, TX 73301",12:08:00 PM
246279,Flatscreen TV,1,300,2019-08-14,"983 Washington St, New York City, NY 10001",10:50:00 PM
246280,AA Batteries (4-pack),2,3.84,2019-08-05,"387 Johnson St, Portland, OR 97035",05:31:00 PM
246281,Lightning Charging Cable,1,14.95,2019-08-09,"266 8th St, Seattle, WA 98101",11:39:00 AM
246282,27in 4K Gaming Monitor,1,389.99,2019-08-09,"467 2nd St, Atlanta, GA 30301",05:58:00 PM
246283,AAA Batteries (4-pack),1,2.99,2019-08-03,"709 1st St, San Francisco, CA 94016",01:14:00 PM
246284,AAA Batteries (4-pack),1,2.99,2019-08-30,"926 Church St, Boston, MA 02215",10:06:00 PM
246285,Apple Airpods Headphones,1,150,2019-08-18,"649 8th St, San Francisco, CA 94016",01:19:00 AM
246286,Google Phone,1,600,2019-08-16,"758 8th St, Seattle, WA 98101",07:15:00 PM
246286,Bose SoundSport Headphones,1,99.99,2019-08-16,"758 8th St, Seattle, WA 98101",07:15:00 PM
246287,Wired Headphones,1,11.99,2019-08-06,"332 Washington St, San Francisco, CA 94016",08:27:00 PM
246288,USB-C Charging Cable,1,11.95,2019-08-27,"762 Jackson St, Portland, OR 97035",08:15:00 AM
246289,Bose SoundSport Headphones,1,99.99,2019-08-18,"845 Lake St, Boston, MA 02215",05:44:00 PM
246290,Flatscreen TV,1,300,2019-08-26,"713 Lincoln St, San Francisco, CA 94016",06:08:00 PM
246291,Wired Headphones,1,11.99,2019-08-20,"752 9th St, Seattle, WA 98101",08:48:00 PM
246292,Flatscreen TV,1,300,2019-08-18,"208 Park St, New York City, NY 10001",11:34:00 PM
246293,iPhone,1,700,2019-08-10,"709 Cherry St, New York City, NY 10001",01:44:00 PM
246294,iPhone,1,700,2019-08-05,"802 Church St, Boston, MA 02215",10:27:00 AM
246295,Lightning Charging Cable,1,14.95,2019-08-30,"417 Jefferson St, Atlanta, GA 30301",04:46:00 PM
246296,AA Batteries (4-pack),1,3.84,2019-08-16,"631 Hill St, San Francisco, CA 94016",05:33:00 PM
246297,Lightning Charging Cable,1,14.95,2019-08-17,"428 10th St, Seattle, WA 98101",02:03:00 PM
246298,iPhone,1,700,2019-08-03,"212 12th St, Boston, MA 02215",05:24:00 PM
246299,Apple Airpods Headphones,1,150,2019-08-29,"324 Cherry St, San Francisco, CA 94016",05:05:00 PM
246300,27in 4K Gaming Monitor,1,389.99,2019-08-04,"38 6th St, Austin, TX 73301",04:18:00 PM
246301,AAA Batteries (4-pack),3,2.99,2019-08-17,"936 Center St, Seattle, WA 98101",11:26:00 AM
246302,USB-C Charging Cable,1,11.95,2019-08-10,"617 8th St, Portland, OR 97035",10:38:00 AM
246303,iPhone,1,700,2019-08-26,"77 Lakeview St, Boston, MA 02215",06:28:00 PM
246304,iPhone,1,700,2019-08-01,"599 Park St, San Francisco, CA 94016",08:59:00 AM
246305,34in Ultrawide Monitor,1,379.99,2019-08-05,"861 Willow St, Dallas, TX 75001",10:14:00 AM
246306,USB-C Charging Cable,1,11.95,2019-08-29,"735 Walnut St, Los Angeles, CA 90001",07:06:00 PM
246307,Bose SoundSport Headphones,1,99.99,2019-08-29,"197 Jefferson St, New York City, NY 10001",01:47:00 AM
246308,USB-C Charging Cable,1,11.95,2019-08-13,"786 Meadow St, Austin, TX 73301",07:13:00 PM
246309,AA Batteries (4-pack),1,3.84,2019-08-08,"418 11th St, Austin, TX 73301",12:33:00 PM
246310,27in 4K Gaming Monitor,1,389.99,2019-08-30,"57 Hill St, San Francisco, CA 94016",06:54:00 PM
246311,Apple Airpods Headphones,1,150,2019-08-19,"745 Washington St, Los Angeles, CA 90001",01:54:00 PM
246312,Lightning Charging Cable,3,14.95,2019-08-14,"595 Adams St, Dallas, TX 75001",01:02:00 PM
246313,Wired Headphones,1,11.99,2019-08-07,"42 Meadow St, Portland, ME 04101",11:48:00 AM
246314,Apple Airpods Headphones,1,150,2019-08-14,"28 West St, Austin, TX 73301",10:55:00 PM
246315,Macbook Pro Laptop,1,1700,2019-08-04,"861 Main St, New York City, NY 10001",02:13:00 PM
246316,Macbook Pro Laptop,1,1700,2019-08-22,"694 Church St, San Francisco, CA 94016",04:40:00 PM
246317,Wired Headphones,1,11.99,2019-08-27,"983 13th St, Atlanta, GA 30301",01:23:00 PM
246318,27in FHD Monitor,1,149.99,2019-08-29,"926 Chestnut St, Portland, OR 97035",12:14:00 PM
246319,Bose SoundSport Headphones,1,99.99,2019-08-28,"860 Lakeview St, San Francisco, CA 94016",03:46:00 PM
246320,AA Batteries (4-pack),1,3.84,2019-08-02,"499 Spruce St, San Francisco, CA 94016",06:21:00 PM
246321,Flatscreen TV,1,300,2019-08-13,"903 Highland St, Boston, MA 02215",06:48:00 PM
246322,34in Ultrawide Monitor,1,379.99,2019-08-03,"297 Walnut St, Los Angeles, CA 90001",05:21:00 PM
246323,20in Monitor,1,109.99,2019-08-17,"457 Lake St, Portland, OR 97035",04:46:00 PM
246324,AAA Batteries (4-pack),1,2.99,2019-08-17,"278 Center St, San Francisco, CA 94016",06:40:00 PM
246325,Bose SoundSport Headphones,1,99.99,2019-08-20,"708 North St, Seattle, WA 98101",12:07:00 PM
246326,iPhone,1,700,2019-08-22,"373 11th St, Los Angeles, CA 90001",02:27:00 PM
246327,AA Batteries (4-pack),1,3.84,2019-08-07,"673 Wilson St, Los Angeles, CA 90001",06:47:00 AM
246328,AAA Batteries (4-pack),1,2.99,2019-08-24,"427 Cedar St, Los Angeles, CA 90001",06:31:00 PM
246329,AAA Batteries (4-pack),3,2.99,2019-08-19,"819 14th St, San Francisco, CA 94016",09:44:00 PM
246330,USB-C Charging Cable,1,11.95,2019-08-29,"642 Spruce St, Atlanta, GA 30301",12:48:00 PM
246331,AA Batteries (4-pack),1,3.84,2019-08-21,"806 Pine St, Seattle, WA 98101",12:29:00 PM
246332,AA Batteries (4-pack),2,3.84,2019-08-28,"744 Highland St, Los Angeles, CA 90001",10:37:00 AM
246333,AA Batteries (4-pack),2,3.84,2019-08-03,"605 Spruce St, Los Angeles, CA 90001",11:15:00 AM
246334,USB-C Charging Cable,1,11.95,2019-08-02,"4 Church St, Portland, OR 97035",06:53:00 AM
246335,Lightning Charging Cable,1,14.95,2019-08-29,"101 10th St, Dallas, TX 75001",11:10:00 PM
246336,Lightning Charging Cable,1,14.95,2019-08-23,"346 Spruce St, Portland, OR 97035",07:15:00 PM
246337,Lightning Charging Cable,1,14.95,2019-08-01,"316 Lakeview St, San Francisco, CA 94016",10:07:00 PM
246338,AA Batteries (4-pack),1,3.84,2019-08-23,"291 Chestnut St, San Francisco, CA 94016",08:03:00 PM
246339,Bose SoundSport Headphones,1,99.99,2019-08-14,"211 Lakeview St, New York City, NY 10001",09:13:00 AM
246340,Wired Headphones,1,11.99,2019-08-03,"882 Church St, Atlanta, GA 30301",06:36:00 PM
246341,Lightning Charging Cable,1,14.95,2019-08-31,"174 Center St, Portland, OR 97035",03:29:00 PM
246342,Lightning Charging Cable,1,14.95,2019-08-19,"541 River St, Austin, TX 73301",08:55:00 PM
246343,Apple Airpods Headphones,1,150,2019-08-22,"922 Chestnut St, San Francisco, CA 94016",11:27:00 AM
246344,Apple Airpods Headphones,1,150,2019-08-27,"392 Spruce St, Dallas, TX 75001",10:14:00 AM
246345,AA Batteries (4-pack),2,3.84,2019-08-30,"155 West St, New York City, NY 10001",08:35:00 AM
246346,AA Batteries (4-pack),2,3.84,2019-08-03,"299 Hill St, Atlanta, GA 30301",10:13:00 AM
246347,Flatscreen TV,1,300,2019-08-20,"718 Jefferson St, New York City, NY 10001",04:35:00 PM
246348,20in Monitor,1,109.99,2019-08-20,"382 Center St, San Francisco, CA 94016",01:29:00 PM
246349,20in Monitor,1,109.99,2019-08-18,"975 Cherry St, San Francisco, CA 94016",08:28:00 PM
246350,Wired Headphones,1,11.99,2019-08-31,"442 Walnut St, San Francisco, CA 94016",12:25:00 PM
246351,AA Batteries (4-pack),2,3.84,2019-08-06,"767 Meadow St, Los Angeles, CA 90001",09:27:00 PM
246352,USB-C Charging Cable,1,11.95,2019-08-10,"194 4th St, New York City, NY 10001",05:49:00 PM
246353,Apple Airpods Headphones,1,150,2019-08-23,"913 River St, San Francisco, CA 94016",11:03:00 PM
246354,Wired Headphones,1,11.99,2019-08-29,"171 Park St, Portland, OR 97035",12:26:00 PM
246355,27in FHD Monitor,1,149.99,2019-08-08,"371 Adams St, Los Angeles, CA 90001",08:25:00 PM
246356,Lightning Charging Cable,1,14.95,2019-08-15,"564 Chestnut St, Los Angeles, CA 90001",03:36:00 PM
246357,AA Batteries (4-pack),1,3.84,2019-08-07,"631 Cedar St, San Francisco, CA 94016",03:26:00 PM
246358,Apple Airpods Headphones,1,150,2019-08-08,"913 Madison St, Dallas, TX 75001",10:24:00 PM
246359,20in Monitor,1,109.99,2019-08-26,"290 7th St, Los Angeles, CA 90001",09:24:00 PM
246360,20in Monitor,1,109.99,2019-08-03,"707 Spruce St, San Francisco, CA 94016",10:07:00 PM
246361,AA Batteries (4-pack),1,3.84,2019-08-24,"942 Washington St, Boston, MA 02215",10:03:00 AM
246362,Bose SoundSport Headphones,1,99.99,2019-08-14,"42 Elm St, Dallas, TX 75001",08:28:00 PM
246363,Flatscreen TV,1,300,2019-08-21,"962 1st St, Dallas, TX 75001",12:20:00 PM
246364,27in FHD Monitor,1,149.99,2019-08-14,"504 Chestnut St, San Francisco, CA 94016",02:54:00 AM
246365,27in 4K Gaming Monitor,1,389.99,2019-08-05,"160 6th St, Austin, TX 73301",05:34:00 AM
246366,27in FHD Monitor,1,149.99,2019-08-28,"746 11th St, New York City, NY 10001",08:50:00 AM
246367,Apple Airpods Headphones,1,150,2019-08-16,"638 12th St, San Francisco, CA 94016",08:03:00 PM
246368,USB-C Charging Cable,1,11.95,2019-08-03,"222 Elm St, Dallas, TX 75001",10:34:00 AM
246369,AAA Batteries (4-pack),1,2.99,2019-08-07,"251 Lakeview St, Atlanta, GA 30301",04:56:00 PM
246370,Bose SoundSport Headphones,1,99.99,2019-08-04,"834 Jefferson St, Atlanta, GA 30301",08:44:00 PM
246371,Bose SoundSport Headphones,1,99.99,2019-08-04,"390 13th St, Los Angeles, CA 90001",05:31:00 PM
246372,20in Monitor,1,109.99,2019-08-10,"716 Madison St, Los Angeles, CA 90001",04:20:00 PM
246373,Lightning Charging Cable,1,14.95,2019-08-20,"673 Lake St, New York City, NY 10001",05:43:00 PM
246374,USB-C Charging Cable,1,11.95,2019-08-04,"222 Lake St, Boston, MA 02215",08:36:00 PM
246375,AA Batteries (4-pack),1,3.84,2019-08-16,"615 11th St, Dallas, TX 75001",10:45:00 AM
246376,AAA Batteries (4-pack),1,2.99,2019-08-09,"84 12th St, Los Angeles, CA 90001",08:41:00 AM
246377,AAA Batteries (4-pack),1,2.99,2019-08-12,"877 7th St, Boston, MA 02215",12:49:00 PM
246378,AA Batteries (4-pack),1,3.84,2019-08-28,"420 Madison St, San Francisco, CA 94016",07:43:00 PM
246379,USB-C Charging Cable,1,11.95,2019-08-25,"964 Lake St, San Francisco, CA 94016",12:31:00 PM
246380,Macbook Pro Laptop,1,1700,2019-08-23,"311 Washington St, Seattle, WA 98101",03:39:00 AM
246381,ThinkPad Laptop,1,999.99,2019-08-23,"557 Pine St, Boston, MA 02215",07:44:00 PM
246382,27in FHD Monitor,1,149.99,2019-08-05,"411 Sunset St, New York City, NY 10001",04:25:00 PM
246383,Lightning Charging Cable,1,14.95,2019-08-14,"49 North St, Dallas, TX 75001",08:38:00 PM
246384,Flatscreen TV,1,300,2019-08-05,"980 Johnson St, Los Angeles, CA 90001",04:36:00 PM
246385,USB-C Charging Cable,1,11.95,2019-08-23,"332 Maple St, Los Angeles, CA 90001",08:00:00 AM
246386,AA Batteries (4-pack),1,3.84,2019-08-27,"765 10th St, Austin, TX 73301",08:38:00 PM
246387,Bose SoundSport Headphones,1,99.99,2019-08-25,"517 5th St, Boston, MA 02215",11:46:00 AM
246388,USB-C Charging Cable,1,11.95,2019-08-15,"823 8th St, Seattle, WA 98101",12:02:00 AM
246389,AA Batteries (4-pack),1,3.84,2019-08-15,"334 Ridge St, Atlanta, GA 30301",02:44:00 PM
246390,AAA Batteries (4-pack),1,2.99,2019-08-01,"936 Johnson St, Dallas, TX 75001",04:51:00 PM
246391,ThinkPad Laptop,1,999.99,2019-08-22,"484 Center St, Dallas, TX 75001",10:52:00 PM
246392,Lightning Charging Cable,1,14.95,2019-08-25,"541 Church St, New York City, NY 10001",04:00:00 PM
246393,AAA Batteries (4-pack),1,2.99,2019-08-25,"403 Cherry St, New York City, NY 10001",09:55:00 AM
246394,Wired Headphones,1,11.99,2019-08-15,"374 10th St, San Francisco, CA 94016",08:03:00 AM
246395,Apple Airpods Headphones,1,150,2019-08-05,"600 Madison St, New York City, NY 10001",01:22:00 PM
246396,27in FHD Monitor,1,149.99,2019-08-16,"948 Lincoln St, Austin, TX 73301",11:47:00 AM
246397,Lightning Charging Cable,1,14.95,2019-08-20,"649 Cedar St, Los Angeles, CA 90001",08:10:00 PM
246398,Apple Airpods Headphones,1,150,2019-08-19,"792 Willow St, New York City, NY 10001",01:01:00 AM
246399,AAA Batteries (4-pack),1,2.99,2019-08-19,"958 Meadow St, Seattle, WA 98101",08:58:00 PM
246400,USB-C Charging Cable,1,11.95,2019-08-18,"519 Church St, New York City, NY 10001",11:30:00 PM
246401,AA Batteries (4-pack),1,3.84,2019-08-20,"400 1st St, Dallas, TX 75001",06:39:00 PM
246402,Wired Headphones,1,11.99,2019-08-17,"417 9th St, San Francisco, CA 94016",12:05:00 PM
246403,AAA Batteries (4-pack),2,2.99,2019-08-28,"174 River St, San Francisco, CA 94016",09:11:00 AM
246404,AAA Batteries (4-pack),1,2.99,2019-08-17,"278 Johnson St, Los Angeles, CA 90001",08:20:00 PM
246405,AAA Batteries (4-pack),2,2.99,2019-08-07,"615 Meadow St, Dallas, TX 75001",06:47:00 PM
246406,AAA Batteries (4-pack),1,2.99,2019-08-19,"302 North St, San Francisco, CA 94016",10:56:00 PM
246407,Apple Airpods Headphones,1,150,2019-08-05,"757 Center St, Portland, ME 04101",05:29:00 PM
246408,AAA Batteries (4-pack),1,2.99,2019-08-06,"409 Walnut St, Los Angeles, CA 90001",09:03:00 AM
246409,34in Ultrawide Monitor,1,379.99,2019-08-06,"224 Highland St, Portland, OR 97035",11:03:00 AM
246410,AA Batteries (4-pack),1,3.84,2019-08-09,"340 Cherry St, Dallas, TX 75001",11:41:00 PM
246411,27in FHD Monitor,1,149.99,2019-08-12,"601 Washington St, Boston, MA 02215",01:08:00 PM
246412,AAA Batteries (4-pack),1,2.99,2019-08-31,"405 Sunset St, San Francisco, CA 94016",08:31:00 PM
246413,Wired Headphones,1,11.99,2019-08-03,"399 Chestnut St, Portland, OR 97035",12:25:00 PM
246414,Flatscreen TV,1,300,2019-08-26,"549 Lakeview St, Los Angeles, CA 90001",07:55:00 PM
246415,AAA Batteries (4-pack),4,2.99,2019-08-13,"1 Center St, San Francisco, CA 94016",03:42:00 PM
246416,Lightning Charging Cable,1,14.95,2019-08-15,"469 Washington St, San Francisco, CA 94016",01:09:00 PM
246417,USB-C Charging Cable,1,11.95,2019-08-09,"367 Meadow St, Austin, TX 73301",10:34:00 PM
246418,Macbook Pro Laptop,1,1700,2019-08-25,"844 Lake St, New York City, NY 10001",08:57:00 AM
246419,27in FHD Monitor,1,149.99,2019-08-18,"563 Lakeview St, Los Angeles, CA 90001",09:33:00 AM
246420,iPhone,1,700,2019-08-18,"235 West St, San Francisco, CA 94016",10:19:00 AM
246421,Wired Headphones,1,11.99,2019-08-07,"179 Meadow St, Los Angeles, CA 90001",06:33:00 PM
246422,Wired Headphones,1,11.99,2019-08-15,"352 Jefferson St, San Francisco, CA 94016",08:57:00 AM
246423,USB-C Charging Cable,1,11.95,2019-08-01,"39 8th St, New York City, NY 10001",06:35:00 PM
246424,Apple Airpods Headphones,1,150,2019-08-02,"855 Forest St, Dallas, TX 75001",09:18:00 PM
246425,Lightning Charging Cable,1,14.95,2019-08-20,"948 Hill St, Los Angeles, CA 90001",11:27:00 AM
